user_id,num_orders,total_spent_eur,avg_days_between_orders,R_score,F_score,M_score,segment
72977,7,233.61,20.333333333333332,2,2,3,Lost
72978,14,375.19,8.153846153846153,5,4,4,Premium
72979,15,335.49,21.714285714285715,2,4,4,Sleeping
72980,7,164.8,22.0,2,2,3,Lost
72981,9,157.66,17.625,2,3,3,Sleeping
72982,9,122.26,11.875,4,3,2,Promising
72983,22,954.64,15.952380952380953,3,4,5,Loyal
72984,10,461.14000000000004,9.333333333333334,4,3,4,Loyal
72985,4,21.130000000000003,16.0,3,1,1,New
72986,29,97.19,11.178571428571429,4,5,2,Frugal
72987,11,363.78,26.5,1,3,4,Sleeping
72988,75,1142.46,4.797297297297297,5,5,5,Premium
72989,13,366.98,22.916666666666668,1,3,4,Sleeping
72990,9,6.98,27.75,1,3,1,Sleeping
72991,6,181.17000000000002,10.6,4,2,3,Promising
72992,21,407.96,7.75,5,4,4,Premium
72993,24,506.93,5.130434782608695,5,4,4,Premium
72994,9,106.25,18.125,2,3,2,Sleeping
72995,14,67.88,19.692307692307693,2,4,2,Frugal
72996,28,904.29,11.592592592592593,4,5,5,Premium
72997,29,878.26,8.785714285714286,4,5,5,Premium
72998,11,73.33,15.8,3,3,2,Promising
72999,33,380.05,5.625,5,5,4,Premium
73000,5,226.58,22.75,1,1,3,Lost
73001,10,119.11,8.666666666666666,5,3,2,Promising
73002,11,232.94,16.8,3,3,3,Loyal
73003,4,127.94,20.333333333333332,2,1,3,Lost
73004,22,900.86,15.666666666666666,3,4,5,Loyal
73005,19,657.1,10.833333333333334,4,4,5,Premium
73006,4,143.29,14.333333333333334,3,1,3,New
73007,7,53.06,17.5,2,2,1,Lost
73008,5,54.02,13.75,3,1,1,New
73009,13,165.06,13.0,3,3,3,Loyal
73010,19,767.14,12.38888888888889,4,4,5,Premium
73011,58,918.89,5.421052631578948,5,5,5,Premium
73012,6,32.58,21.0,2,2,1,Lost
73013,15,607.33,21.0,2,4,5,Sleeping
73014,33,696.87,10.5,4,5,5,Premium
73015,22,49.050000000000004,11.666666666666666,4,4,1,Frugal
73016,6,163.1,14.8,3,2,3,Promising
73017,7,97.96,10.166666666666666,4,2,2,Promising
73018,4,72.97,24.666666666666668,1,1,2,Lost
73019,59,1262.07,6.275862068965517,5,5,5,Premium
73020,6,131.91,12.6,4,2,3,Promising
73021,4,5.88,24.666666666666668,1,1,1,Lost
73022,40,1178.47,9.333333333333334,4,5,5,Premium
73023,10,242.92,17.88888888888889,2,3,3,Sleeping
73024,9,21.17,14.875,3,3,1,New
73025,9,119.36,13.25,3,3,2,Promising
73026,82,2817.71,4.469135802469136,5,5,5,Premium
73027,14,27.52,8.692307692307692,5,4,1,Frugal
73028,8,83.22999999999999,16.428571428571427,3,2,2,Promising
73029,6,173.85000000000002,26.8,1,2,3,Lost
73030,5,126.61,30.0,1,1,2,Lost
73031,29,290.83,10.178571428571429,4,5,4,Premium
73032,5,86.71,28.25,1,1,2,Lost
73033,28,277.44,7.666666666666667,5,5,4,Premium
73034,15,481.03999999999996,18.5,2,4,4,Sleeping
73035,21,737.08,12.55,4,4,5,Premium
73036,34,323.65,8.363636363636363,5,5,4,Premium
73037,4,27.46,26.0,1,1,1,Lost
73038,18,533.91,12.352941176470589,4,4,4,Premium
73039,6,83.67,13.6,3,2,2,Promising
73040,6,116.98,19.6,2,2,2,Lost
73041,7,58.51,17.833333333333332,2,2,1,Lost
73042,100,2877.75,2.303030303030303,5,5,5,Premium
73043,6,0.0,17.0,3,2,1,New
73044,4,13.88,1.3333333333333333,5,1,1,New
73045,17,207.32,19.5625,2,4,3,Sleeping
73046,19,12.97,18.055555555555557,2,4,1,Frugal
73047,17,176.51,15.3125,3,4,3,Loyal
73048,7,34.3,24.166666666666668,1,2,1,Lost
73049,5,149.82,24.75,1,1,3,Lost
73050,8,227.73,19.285714285714285,2,2,3,Lost
73051,12,231.07,12.818181818181818,4,3,3,Loyal
73052,13,418.82,20.25,2,3,4,Sleeping
73053,16,152.54000000000002,8.8,4,4,3,Loyal
73054,4,102.0,22.0,2,1,2,Lost
73055,6,272.08,22.2,1,2,4,High_Check
73056,8,34.23,19.428571428571427,2,2,1,Lost
73057,17,673.31,17.4375,2,4,5,Sleeping
73058,19,619.5,12.555555555555555,4,4,5,Premium
73059,8,208.4,20.571428571428573,2,2,3,Lost
73060,7,232.20000000000002,17.0,3,2,3,Promising
73061,10,259.32,13.11111111111111,3,3,4,Loyal
73062,13,53.86,13.75,3,3,1,New
73063,4,74.22999999999999,30.0,1,1,2,Lost
73064,4,17.509999999999998,28.666666666666668,1,1,1,Lost
73065,18,547.49,6.294117647058823,5,4,4,Premium
73066,32,387.77,10.096774193548388,4,5,4,Premium
73067,4,90.91,20.666666666666668,2,1,2,Lost
73068,4,44.550000000000004,12.0,4,1,1,New
73069,6,134.57,14.2,3,2,3,Promising
73070,20,1113.81,14.894736842105264,3,4,5,Loyal
73071,7,363.71,7.833333333333333,5,2,4,High_Check
73072,32,1164.93,11.096774193548388,4,5,5,Premium
73073,12,170.37,13.636363636363637,3,3,3,Loyal
73074,71,1559.48,5.214285714285714,5,5,5,Premium
73075,12,146.12,5.454545454545454,5,3,3,Loyal
73076,29,106.72,8.321428571428571,5,5,2,Frugal
73077,21,770.7099999999999,5.55,5,4,5,Premium
73078,6,36.36,16.6,3,2,1,New
73079,51,420.12,7.2,5,5,4,Premium
73080,100,5393.47,2.3636363636363638,5,5,5,Premium
73081,19,1194.75,16.666666666666668,3,4,5,Loyal
73082,7,99.21000000000001,20.666666666666668,2,2,2,Lost
73083,5,58.4,26.0,1,1,1,Lost
73084,79,4093.87,4.5256410256410255,5,5,5,Premium
73085,18,220.49,15.235294117647058,3,4,3,Loyal
73086,6,387.04999999999995,15.2,3,2,4,High_Check
73087,5,63.31,18.5,2,1,2,Lost
73088,23,1199.2,5.454545454545454,5,4,5,Premium
73089,11,79.38,13.7,3,3,2,Promising
73090,59,536.25,6.017241379310345,5,5,4,Premium
73091,12,55.56,18.363636363636363,2,3,1,Sleeping
73092,6,112.99000000000001,22.2,1,2,2,Lost
73093,60,451.9,2.864406779661017,5,5,4,Premium
73094,9,73.74000000000001,10.25,4,3,2,Promising
73095,4,96.95,21.333333333333332,2,1,2,Lost
73096,7,91.68,22.666666666666668,1,2,2,Lost
73097,4,86.86,24.666666666666668,1,1,2,Lost
73098,6,34.1,20.6,2,2,1,Lost
73099,35,579.8199999999999,8.411764705882353,5,5,5,Premium
73100,14,246.25,12.461538461538462,4,4,3,Loyal
73101,8,90.29,8.142857142857142,5,2,2,Promising
73102,4,188.83999999999997,17.333333333333332,2,1,3,Lost
73103,43,696.77,8.547619047619047,5,5,5,Premium
73104,38,742.8,7.5675675675675675,5,5,5,Premium
73105,89,4679.17,4.125,5,5,5,Premium
73106,63,706.83,3.967741935483871,5,5,5,Premium
73107,6,100.45,14.6,3,2,2,Promising
73108,16,220.95,14.133333333333333,3,4,3,Loyal
73109,4,40.21,14.333333333333334,3,1,1,New
73110,7,59.05,18.0,2,2,2,Lost
73111,32,519.4200000000001,11.64516129032258,4,5,4,Premium
73112,13,645.1899999999999,5.75,5,3,5,Loyal
73113,29,470.57,10.285714285714286,4,5,4,Premium
73114,45,1655.72,8.181818181818182,5,5,5,Premium
73115,19,242.81,6.111111111111111,5,4,3,Loyal
73116,88,3104.23,4.103448275862069,5,5,5,Premium
73117,34,312.15,9.818181818181818,4,5,4,Premium
73118,9,74.49,23.375,1,3,2,Sleeping
73119,6,70.48,3.6,5,2,2,Promising
73120,14,198.01,4.076923076923077,5,4,3,Loyal
73121,5,83.73,24.25,1,1,2,Lost
73122,26,822.93,13.72,3,5,5,Loyal
73123,7,9.94,19.333333333333332,2,2,1,Lost
73124,11,170.8,17.9,2,3,3,Sleeping
73125,11,395.01,22.9,1,3,4,Sleeping
73126,32,1661.66,10.516129032258064,4,5,5,Premium
73127,78,2419.15,4.688311688311688,5,5,5,Premium
73128,28,294.61,6.296296296296297,5,5,4,Premium
73129,18,164.86,9.470588235294118,4,4,3,Loyal
73130,8,64.67,25.571428571428573,1,2,2,Lost
73131,16,143.07,10.666666666666666,4,4,3,Loyal
73132,6,245.62,13.0,3,2,3,Promising
73133,11,346.82000000000005,6.3,5,3,4,Loyal
73134,9,45.0,12.5,4,3,1,New
73135,40,1814.1,7.948717948717949,5,5,5,Premium
73136,5,106.67,15.75,3,1,2,New
73137,4,65.27000000000001,26.666666666666668,1,1,2,Lost
73138,34,1539.31,11.0,4,5,5,Premium
73139,6,29.75,24.0,1,2,1,Lost
73140,19,713.71,14.555555555555555,3,4,5,Loyal
73141,9,41.870000000000005,24.25,1,3,1,Sleeping
73142,7,66.8,15.833333333333334,3,2,2,Promising
73143,4,6.74,13.0,3,1,1,New
73144,5,2.0,23.5,1,1,1,Lost
73145,52,1443.82,6.8431372549019605,5,5,5,Premium
73146,12,91.24000000000001,6.454545454545454,5,3,2,Promising
73147,5,211.15,19.25,2,1,3,Lost
73148,11,229.07,6.3,5,3,3,Loyal
73149,6,180.28,26.4,1,2,3,Lost
73150,17,726.61,15.125,3,4,5,Loyal
73151,5,24.479999999999997,27.0,1,1,1,Lost
73152,30,52.58,10.862068965517242,4,5,1,Frugal
73153,19,110.77000000000001,12.944444444444445,3,4,2,Frugal
73154,72,2361.43,5.070422535211268,5,5,5,Premium
73155,15,40.589999999999996,14.428571428571429,3,4,1,Frugal
73156,27,667.5699999999999,7.884615384615385,5,5,5,Premium
73157,20,564.86,15.0,3,4,5,Loyal
73158,6,88.72,10.0,4,2,2,Promising
73159,11,191.06,16.8,3,3,3,Loyal
73160,8,385.47,19.0,2,2,4,High_Check
73161,7,119.4,6.833333333333333,5,2,2,Promising
73162,56,952.13,6.509090909090909,5,5,5,Premium
73163,36,89.25,9.228571428571428,4,5,2,Frugal
73164,9,277.56,22.125,1,3,4,Sleeping
73165,29,780.3000000000001,8.571428571428571,5,5,5,Premium
73166,21,214.42,17.9,2,4,3,Sleeping
73167,5,164.62,19.0,2,1,3,Lost
73168,51,2346.27,7.06,5,5,5,Premium
73169,4,9.11,23.333333333333332,1,1,1,Lost
73170,34,1530.16,9.93939393939394,4,5,5,Premium
73171,29,365.84000000000003,10.678571428571429,4,5,4,Premium
73172,17,473.65999999999997,22.4375,1,4,4,Sleeping
73173,5,48.87,7.0,5,1,1,New
73174,7,132.83,14.333333333333334,3,2,3,Promising
73175,32,1013.4,11.161290322580646,4,5,5,Premium
73176,10,371.38,3.4444444444444446,5,3,4,Loyal
73177,5,229.37,7.75,5,1,3,New
73178,6,77.76,19.8,2,2,2,Lost
73179,9,135.18,14.25,3,3,3,Loyal
73180,8,41.13,18.0,2,2,1,Lost
73181,6,43.09,24.2,1,2,1,Lost
73182,5,385.41,6.75,5,1,4,High_Check
73183,22,310.22,7.761904761904762,5,4,4,Premium
73184,18,641.37,17.058823529411764,3,4,5,Loyal
73185,10,186.9,23.22222222222222,1,3,3,Sleeping
73186,32,574.66,6.580645161290323,5,5,5,Premium
73187,9,421.98,19.0,2,3,4,Sleeping
73188,5,32.59,22.75,1,1,1,Lost
73189,7,149.8,22.166666666666668,1,2,3,Lost
73190,8,126.66,7.0,5,2,2,Promising
73191,50,1328.7,6.530612244897959,5,5,5,Premium
73192,6,16.17,16.8,3,2,1,New
73193,9,19.83,16.75,3,3,1,New
73194,10,215.84,16.444444444444443,3,3,3,Loyal
73195,5,5.55,22.0,2,1,1,Lost
73196,4,14.84,6.333333333333333,5,1,1,New
73197,18,596.24,13.588235294117647,3,4,5,Loyal
73198,6,37.3,26.0,1,2,1,Lost
73199,5,11.45,24.75,1,1,1,Lost
73200,5,83.34,13.75,3,1,2,New
73201,14,325.78,10.461538461538462,4,4,4,Premium
73202,13,235.76999999999998,12.666666666666666,4,3,3,Loyal
73203,8,110.05,24.142857142857142,1,2,2,Lost
73204,16,318.87,19.533333333333335,2,4,4,Sleeping
73205,6,83.01,29.0,1,2,2,Lost
73206,5,99.12,14.25,3,1,2,New
73207,19,703.3399999999999,15.88888888888889,3,4,5,Loyal
73208,25,392.72,14.083333333333334,3,5,4,Loyal
73209,12,278.16,17.09090909090909,2,3,4,Sleeping
73210,6,167.45,15.6,3,2,3,Promising
73211,6,156.81,19.6,2,2,3,Lost
73212,8,106.81,15.428571428571429,3,2,2,Promising
73213,36,1095.03,6.828571428571428,5,5,5,Premium
73214,42,2156.22,8.0,5,5,5,Premium
73215,6,57.23,20.6,2,2,1,Lost
73216,10,62.49,21.333333333333332,2,3,2,Sleeping
73217,16,682.6,17.866666666666667,2,4,5,Sleeping
73218,9,296.21,24.5,1,3,4,Sleeping
73219,11,171.1,25.7,1,3,3,Sleeping
73220,7,22.99,10.666666666666666,4,2,1,New
73221,6,87.82,21.2,2,2,2,Lost
73222,4,40.25,18.333333333333332,2,1,1,Lost
73223,5,28.28,24.25,1,1,1,Lost
73224,14,128.58,9.23076923076923,4,4,3,Loyal
73225,14,23.79,5.6923076923076925,5,4,1,Frugal
73226,8,377.87,16.285714285714285,3,2,4,High_Check
73227,37,1136.05,9.666666666666666,4,5,5,Premium
73228,4,18.09,27.666666666666668,1,1,1,Lost
73229,12,294.87,12.363636363636363,4,3,4,Loyal
73230,8,115.00999999999999,12.0,4,2,2,Promising
73231,55,2462.77,6.7592592592592595,5,5,5,Premium
73232,14,131.1,5.6923076923076925,5,4,3,Loyal
73233,8,148.84,25.0,1,2,3,Lost
73234,22,924.03,15.476190476190476,3,4,5,Loyal
73235,5,16.0,21.75,2,1,1,Lost
73236,9,315.39,21.375,2,3,4,Sleeping
73237,6,52.68,22.2,1,2,1,Lost
73238,8,74.29,15.571428571428571,3,2,2,Promising
73239,18,96.33,13.470588235294118,3,4,2,Frugal
73240,13,268.69,4.416666666666667,5,3,4,Loyal
73241,4,126.59,27.333333333333332,1,1,2,Lost
73242,12,1044.7,16.0,3,3,5,Loyal
73243,14,456.24,20.692307692307693,2,4,4,Sleeping
73244,4,77.57,23.333333333333332,1,1,2,Lost
73245,26,910.76,13.44,3,5,5,Loyal
73246,14,211.74,14.76923076923077,3,4,3,Loyal
73247,4,8.65,15.333333333333334,3,1,1,New
73248,45,463.85,7.9772727272727275,5,5,4,Premium
73249,9,490.29999999999995,12.5,4,3,4,Loyal
73250,4,13.59,18.666666666666668,2,1,1,Lost
73251,4,37.39,13.0,3,1,1,New
73252,4,39.75,4.333333333333333,5,1,1,New
73253,5,53.989999999999995,21.5,2,1,1,Lost
73254,18,438.27,16.529411764705884,3,4,4,Loyal
73255,21,248.47,1.6,5,4,4,Premium
73256,52,1141.94,6.372549019607843,5,5,5,Premium
73257,5,16.84,29.5,1,1,1,Lost
73258,43,709.23,8.595238095238095,5,5,5,Premium
73259,9,611.79,19.25,2,3,5,Sleeping
73260,4,15.03,20.666666666666668,2,1,1,Lost
73261,8,276.56,27.857142857142858,1,2,4,High_Check
73262,9,113.88,24.75,1,3,2,Sleeping
73263,5,5.239999999999999,9.75,4,1,1,New
73264,8,40.120000000000005,9.714285714285714,4,2,1,New
73265,12,241.16,21.727272727272727,2,3,3,Sleeping
73266,12,41.24,11.363636363636363,4,3,1,New
73267,4,13.900000000000002,17.0,3,1,1,New
73268,57,1585.24,6.446428571428571,5,5,5,Premium
73269,12,255.28,6.7272727272727275,5,3,4,Loyal
73270,4,34.97,17.666666666666668,2,1,1,Lost
73271,7,66.55,20.333333333333332,2,2,2,Lost
73272,4,108.34,21.0,2,1,2,Lost
73273,4,30.560000000000002,23.333333333333332,1,1,1,Lost
73274,10,171.02,21.22222222222222,2,3,3,Sleeping
73275,6,81.81,17.8,2,2,2,Lost
73276,27,966.29,7.076923076923077,5,5,5,Premium
73277,5,193.58,16.75,3,1,3,New
73278,8,205.89,18.857142857142858,2,2,3,Lost
73279,5,103.36,13.75,3,1,2,New
73280,6,100.1,18.8,2,2,2,Lost
73281,11,57.6,19.8,2,3,1,Sleeping
73282,5,6.21,23.5,1,1,1,Lost
73283,75,4017.78,4.837837837837838,5,5,5,Premium
73284,10,32.46,20.22222222222222,2,3,1,Sleeping
73285,9,135.32,23.125,1,3,3,Sleeping
73286,6,52.15,30.0,1,2,1,Lost
73287,14,931.44,19.923076923076923,2,4,5,Sleeping
73288,6,24.75,12.6,4,2,1,New
73289,8,109.93,23.571428571428573,1,2,2,Lost
73290,30,1530.61,11.620689655172415,4,5,5,Premium
73291,50,398.69,6.877551020408164,5,5,4,Premium
73292,6,87.56,30.0,1,2,2,Lost
73293,5,45.9,8.75,5,1,1,New
73294,4,60.59,30.0,1,1,2,Lost
73295,5,79.67,14.75,3,1,2,New
73296,34,3025.7799999999997,11.030303030303031,4,5,5,Premium
73297,7,0.0,4.0,5,2,1,New
73298,6,94.95,29.4,1,2,2,Lost
73299,5,132.35,18.5,2,1,3,Lost
73300,17,206.88,4.375,5,4,3,Loyal
73301,54,606.05,5.981132075471698,5,5,5,Premium
73302,21,179.96,13.85,3,4,3,Loyal
73303,7,19.689999999999998,7.5,5,2,1,New
73304,4,6.45,26.666666666666668,1,1,1,Lost
73305,16,292.87,16.666666666666668,3,4,4,Loyal
73306,17,484.56,18.625,2,4,4,Sleeping
73307,14,197.72,15.923076923076923,3,4,3,Loyal
73308,8,41.650000000000006,19.571428571428573,2,2,1,Lost
73309,11,292.86,15.5,3,3,4,Loyal
73310,70,669.71,5.188405797101449,5,5,5,Premium
73311,23,91.74,9.818181818181818,4,4,2,Frugal
73312,8,136.86,19.857142857142858,2,2,3,Lost
73313,10,55.720000000000006,16.88888888888889,3,3,1,New
73314,20,450.15000000000003,11.421052631578947,4,4,4,Premium
73315,9,261.27,12.125,4,3,4,Loyal
73316,6,20.72,24.8,1,2,1,Lost
73317,6,171.18,20.8,2,2,3,Lost
73318,14,489.69,17.615384615384617,2,4,4,Sleeping
73319,13,63.38,14.583333333333334,3,3,2,Promising
73320,13,605.85,13.833333333333334,3,3,5,Loyal
73321,10,138.01,17.88888888888889,2,3,3,Sleeping
73322,39,1033.87,7.052631578947368,5,5,5,Premium
73323,5,28.15,24.75,1,1,1,Lost
73324,9,107.11,15.75,3,3,2,Promising
73325,8,198.82,10.714285714285714,4,2,3,Promising
73326,8,85.03,14.142857142857142,3,2,2,Promising
73327,5,147.01,23.0,1,1,3,Lost
73328,13,38.949999999999996,13.5,3,3,1,New
73329,5,92.69,25.0,1,1,2,Lost
73330,13,282.93,16.916666666666668,3,3,4,Loyal
73331,5,59.19,22.25,1,1,2,Lost
73332,52,4383.34,7.019607843137255,5,5,5,Premium
73333,7,405.59000000000003,16.666666666666668,3,2,4,High_Check
73334,5,35.88,11.0,4,1,1,New
73335,42,391.89000000000004,8.24390243902439,5,5,4,Premium
73336,6,58.74,13.0,3,2,1,New
73337,10,177.51,9.88888888888889,4,3,3,Loyal
73338,40,958.54,6.923076923076923,5,5,5,Premium
73339,13,553.11,7.583333333333333,5,3,5,Loyal
73340,4,58.09,17.666666666666668,2,1,1,Lost
73341,6,172.79000000000002,26.6,1,2,3,Lost
73342,86,4474.19,4.2823529411764705,5,5,5,Premium
73343,4,86.56,22.666666666666668,1,1,2,Lost
73344,22,714.89,14.0,3,4,5,Loyal
73345,5,101.31,13.5,3,1,2,New
73346,24,1504.79,14.73913043478261,3,4,5,Loyal
73347,5,126.75,13.75,3,1,2,New
73348,4,45.4,11.333333333333334,4,1,1,New
73349,17,121.13000000000001,13.5,3,4,2,Frugal
73350,7,105.99000000000001,14.333333333333334,3,2,2,Promising
73351,33,356.95,8.6875,5,5,4,Premium
73352,13,112.8,13.75,3,3,2,Promising
73353,4,150.79,30.0,1,1,3,Lost
73354,5,66.59,18.25,2,1,2,Lost
73355,4,39.11,16.0,3,1,1,New
73356,12,116.32,13.818181818181818,3,3,2,Promising
73357,23,693.99,2.3181818181818183,5,4,5,Premium
73358,82,990.6899999999999,4.493827160493828,5,5,5,Premium
73359,18,246.45000000000002,5.294117647058823,5,4,3,Loyal
73360,7,18.200000000000003,13.833333333333334,3,2,1,New
73361,5,68.46,18.0,2,1,2,Lost
73362,4,22.39,24.666666666666668,1,1,1,Lost
73363,24,230.45,8.08695652173913,5,4,3,Loyal
73364,80,1376.56,4.582278481012659,5,5,5,Premium
73365,4,144.28,30.0,1,1,3,Lost
73366,30,576.07,11.517241379310345,4,5,5,Premium
73367,19,471.53,14.833333333333334,3,4,4,Loyal
73368,4,16.41,10.666666666666666,4,1,1,New
73369,4,15.239999999999998,26.666666666666668,1,1,1,Lost
73370,9,403.9,22.125,1,3,4,Sleeping
73371,12,254.09,20.636363636363637,2,3,4,Sleeping
73372,8,125.07,21.714285714285715,2,2,2,Lost
73373,26,713.86,10.96,4,5,5,Premium
73374,15,493.36,17.071428571428573,2,4,4,Sleeping
73375,12,712.78,11.272727272727273,4,3,5,Loyal
73376,15,225.81,20.5,2,4,3,Sleeping
73377,4,28.08,19.0,2,1,1,Lost
73378,4,83.11,9.666666666666666,4,1,2,New
73379,14,250.6,18.307692307692307,2,4,4,Sleeping
73380,23,346.46999999999997,12.363636363636363,4,4,4,Premium
73381,22,239.93,13.904761904761905,3,4,3,Loyal
73382,10,131.1,17.77777777777778,2,3,3,Sleeping
73383,28,667.4,9.962962962962964,4,5,5,Premium
73384,14,798.77,22.692307692307693,1,4,5,Sleeping
73385,10,68.57000000000001,25.666666666666668,1,3,2,Sleeping
73386,4,43.95,26.666666666666668,1,1,1,Lost
73387,11,491.19,22.6,1,3,4,Sleeping
73388,15,350.6,12.428571428571429,4,4,4,Premium
73389,4,42.89,20.333333333333332,2,1,1,Lost
73390,24,1620.98,6.260869565217392,5,4,5,Premium
73391,17,300.96000000000004,11.1875,4,4,4,Premium
73392,5,75.47999999999999,22.5,1,1,2,Lost
73393,8,111.55,21.285714285714285,2,2,2,Lost
73394,67,2041.22,4.9393939393939394,5,5,5,Premium
73395,8,34.5,8.428571428571429,5,2,1,New
73396,18,42.78,12.176470588235293,4,4,1,Frugal
73397,7,256.5,23.666666666666668,1,2,4,High_Check
73398,39,770.42,8.947368421052632,4,5,5,Premium
73399,47,982.01,7.913043478260869,5,5,5,Premium
73400,10,214.48000000000002,13.11111111111111,3,3,3,Loyal
73401,9,25.46,24.75,1,3,1,Sleeping
73402,58,1371.89,6.298245614035087,5,5,5,Premium
73403,5,515.89,17.25,2,1,4,High_Check
73404,5,115.49000000000001,25.0,1,1,2,Lost
73405,30,1300.89,11.758620689655173,4,5,5,Premium
73406,26,189.26,13.88,3,5,3,Loyal
73407,4,133.44,20.333333333333332,2,1,3,Lost
73408,6,6.32,21.2,2,2,1,Lost
73409,7,346.52000000000004,23.0,1,2,4,High_Check
73410,40,619.8,8.384615384615385,5,5,5,Premium
73411,26,457.99,9.72,4,5,4,Premium
73412,43,218.65,8.19047619047619,5,5,3,Loyal
73413,4,52.68000000000001,6.333333333333333,5,1,1,New
73414,29,778.45,11.25,4,5,5,Premium
73415,4,89.6,7.0,5,1,2,New
73416,4,94.86000000000001,25.0,1,1,2,Lost
73417,7,106.22,19.0,2,2,2,Lost
73418,13,62.9,13.416666666666666,3,3,2,Promising
73419,70,881.41,5.2898550724637685,5,5,5,Premium
73420,5,90.58,20.25,2,1,2,Lost
73421,76,1591.19,4.72,5,5,5,Premium
73422,88,2428.56,4.183908045977011,5,5,5,Premium
73423,4,8.86,26.666666666666668,1,1,1,Lost
73424,16,159.98999999999998,10.933333333333334,4,4,3,Loyal
73425,12,341.08,21.09090909090909,2,3,4,Sleeping
73426,17,41.46,5.1875,5,4,1,Frugal
73427,25,675.24,13.583333333333334,3,5,5,Loyal
73428,10,191.59,14.555555555555555,3,3,3,Loyal
73429,83,2958.17,4.0,5,5,5,Premium
73430,8,6.529999999999999,21.0,2,2,1,Lost
73431,7,84.2,9.333333333333334,4,2,2,Promising
73432,24,60.74,9.391304347826088,4,4,2,Frugal
73433,13,469.11,22.916666666666668,1,3,4,Sleeping
73434,8,302.01,20.0,2,2,4,High_Check
73435,21,539.74,11.65,4,4,4,Premium
73436,5,115.38,6.25,5,1,2,New
73437,12,201.09,15.545454545454545,3,3,3,Loyal
73438,15,562.51,20.642857142857142,2,4,5,Sleeping
73439,31,1052.3799999999999,9.333333333333334,4,5,5,Premium
73440,27,959.77,9.923076923076923,4,5,5,Premium
73441,9,45.0,15.375,3,3,1,New
73442,5,109.36,25.0,1,1,2,Lost
73443,15,216.0,13.928571428571429,3,4,3,Loyal
73444,7,60.2,20.833333333333332,2,2,2,Lost
73445,27,845.49,12.846153846153847,4,5,5,Premium
73446,8,94.74,22.857142857142858,1,2,2,Lost
73447,12,176.85,21.363636363636363,2,3,3,Sleeping
73448,38,604.13,9.054054054054054,4,5,5,Premium
73449,42,1056.22,4.073170731707317,5,5,5,Premium
73450,23,382.54,3.909090909090909,5,4,4,Premium
73451,8,2.69,18.0,2,2,1,Lost
73452,16,269.22,11.333333333333334,4,4,4,Premium
73453,38,650.42,8.108108108108109,5,5,5,Premium
73454,23,49.59,14.863636363636363,3,4,1,Frugal
73455,11,140.63,20.7,2,3,3,Sleeping
73456,21,734.3299999999999,10.65,4,4,5,Premium
73457,37,1274.51,9.972222222222221,4,5,5,Premium
73458,5,113.96000000000001,21.25,2,1,2,Lost
73459,35,382.78000000000003,10.617647058823529,4,5,4,Premium
73460,5,100.85,25.25,1,1,2,Lost
73461,13,128.46,16.166666666666668,3,3,3,Loyal
73462,8,24.59,18.428571428571427,2,2,1,Lost
73463,23,1012.83,8.363636363636363,5,4,5,Premium
73464,6,167.9,23.4,1,2,3,Lost
73465,11,508.1,19.8,2,3,4,Sleeping
73466,39,346.40999999999997,9.5,4,5,4,Premium
73467,7,44.51,20.5,2,2,1,Lost
73468,6,136.73,22.0,2,2,3,Lost
73469,7,204.32,22.0,2,2,3,Lost
73470,37,1529.42,9.666666666666666,4,5,5,Premium
73471,13,313.42,14.25,3,3,4,Loyal
73472,11,440.32,11.3,4,3,4,Loyal
73473,10,165.08,19.77777777777778,2,3,3,Sleeping
73474,16,389.90000000000003,12.2,4,4,4,Premium
73475,22,212.29999999999998,17.047619047619047,3,4,3,Loyal
73476,6,46.84,18.6,2,2,1,Lost
73477,71,4031.21,5.214285714285714,5,5,5,Premium
73478,43,1920.83,6.690476190476191,5,5,5,Premium
73479,8,39.81,14.714285714285714,3,2,1,New
73480,30,981.62,7.931034482758621,5,5,5,Premium
73481,4,63.96,15.0,3,1,2,New
73482,33,138.98,9.5625,4,5,3,Loyal
73483,5,164.52,20.75,2,1,3,Lost
73484,11,107.4,17.1,2,3,2,Sleeping
73485,11,336.61,18.0,2,3,4,Sleeping
73486,44,598.88,7.023255813953488,5,5,5,Premium
73487,4,6.76,30.0,1,1,1,Lost
73488,6,61.33,12.6,4,2,2,Promising
73489,10,355.02,20.666666666666668,2,3,4,Sleeping
73490,23,521.0,9.409090909090908,4,4,4,Premium
73491,22,795.88,15.095238095238095,3,4,5,Loyal
73492,6,77.22,21.6,2,2,2,Lost
73493,9,44.74,11.0,4,3,1,New
73494,13,318.87,16.0,3,3,4,Loyal
73495,10,70.38,19.444444444444443,2,3,2,Sleeping
73496,27,364.78000000000003,12.346153846153847,4,5,4,Premium
73497,4,70.02,14.0,3,1,2,New
73498,17,348.34999999999997,17.0625,3,4,4,Loyal
73499,8,118.98,22.285714285714285,1,2,2,Lost
73500,19,348.24,13.722222222222221,3,4,4,Loyal
73501,41,2006.34,8.925,4,5,5,Premium
73502,6,79.62,25.0,1,2,2,Lost
73503,38,771.71,9.837837837837839,4,5,5,Premium
73504,7,34.57,20.833333333333332,2,2,1,Lost
73505,54,2000.91,6.754716981132075,5,5,5,Premium
73506,59,1478.92,5.517241379310345,5,5,5,Premium
73507,10,116.71000000000001,15.666666666666666,3,3,2,Promising
73508,38,156.19,9.108108108108109,4,5,3,Loyal
